STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        856;20030724;   10;  14.3;   3.7;    3;  12.5;   4;    7.200;-999;  -999;  15.7;  951.90;   18.8;   75.00;   27.3;   13.7;   11.6;eor
        856;20030725;   10;   7.5;   2.4;    3;   0.0;   4;   10.900;-999;  -999;  15.0;  952.60;   18.6;   72.00;   24.9;   13.7;   11.9;eor
        856;20030726;   10;   6.0;   1.7;    3;   0.0;   0;   10.200;-999;  -999;  16.0;  951.10;   21.9;   64.00;   28.7;   13.7;   11.9;eor
        856;20030727;   10;  18.5;   3.1;    3;   7.5;   4;    8.400;-999;  -999;  17.4;  950.60;   23.2;   65.00;   32.9;   16.1;   14.2;eor
        856;20030728;   10;  11.2;   3.0;    3;  12.1;   4;    1.100;-999;  -999;  16.8;  957.60;   17.3;   86.00;   20.8;   13.8;   13.4;eor
        856;20030729;   10;   5.7;   2.2;    3;   0.0;   4;    6.000;-999;  -999;  13.2;  959.90;   16.6;   72.00;   21.0;   11.3;    9.1;eor
        856;20030730;   10;   4.9;   1.9;    3;   0.0;   0;   11.800;-999;  -999;  12.0;  955.70;   18.0;   61.00;   24.1;   11.2;    8.8;eor
        856;20030731;   10;   8.8;   2.4;    3;   1.5;   4;    5.700;-999;  -999;  14.6;  952.30;   17.2;   74.00;   22.3;   11.4;    9.6;eor
        856;20030801;   10;   7.3;   2.3;    3;   0.9;   4;    6.300;-999;  -999;  17.0;  955.60;   19.0;   78.00;   23.9;   15.5;   14.8;eor
        856;20030802;   10;   6.8;   1.9;    3;   0.0;   0;   13.900;-999;  -999;  17.3;  956.90;   21.6;   70.00;   28.1;   14.7;   12.6;eor
        856;20030803;   10;   7.3;   2.5;    3;   0.0;   0;   14.000;-999;  -999;  17.0;  958.00;   23.3;   63.00;   30.5;   15.3;   13.0;eor
        856;20030804;   10;   7.0;   2.2;    3;   0.0;   0;   13.700;-999;  -999;  16.1;  959.10;   24.6;   55.00;   32.7;   15.2;   12.8;eor
        856;20030805;   10;   4.8;   1.7;    3;   0.0;   0;   13.000;-999;  -999;  16.7;  958.80;   25.6;   53.00;   33.8;   17.1;   14.3;eor
        856;20030806;   10;   6.0;   1.9;    3;   0.0;   0;   10.400;-999;  -999;  17.9;  958.00;   24.6;   59.00;   31.7;   17.3;   15.0;eor
        856;20030807;   10;   5.3;   1.9;    3;   0.0;   0;   13.200;-999;  -999;  16.7;  957.90;   23.5;   61.00;   30.5;   16.9;   13.4;eor
        856;20030808;   10;   5.4;   1.8;    3;   0.0;   4;   12.300;-999;  -999;  13.7;  956.40;   24.4;   48.00;   32.4;   15.6;   12.1;eor
        856;20030809;   10;   5.3;   2.1;    3;   0.0;   0;   12.500;-999;  -999;  13.8;  956.10;   24.8;   46.00;   31.7;   16.5;   13.9;eor
        856;20030810;   10;   6.2;   1.9;    3;   0.0;   0;   10.000;-999;  -999;  15.0;  953.70;   25.1;   49.00;   33.7;   16.8;   13.8;eor
        856;20030811;   10;   8.4;   2.5;    3;   0.0;   0;   12.600;-999;  -999;  14.4;  955.60;   24.2;   50.00;   31.8;   15.4;   12.5;eor
        856;20030812;   10;   4.8;   2.1;    3;   0.0;   0;   12.200;-999;  -999;  14.1;  958.90;   24.1;   50.00;   31.9;   15.9;   12.8;eor
        856;20030813;   10;  13.3;   2.6;    3;   0.0;   0;   13.100;-999;  -999;  12.8;  956.50;   26.9;   39.00;   34.9;   17.4;   13.2;eor
        856;20030814;   10;  12.6;   3.7;    3;  14.3;   4;    7.200;-999;  -999;  13.6;  952.60;   24.8;   44.00;   30.1;   17.7;   16.8;eor
        856;20030815;   10;  22.6;   2.7;    3;  19.1;   4;    1.700;-999;  -999;  17.8;  952.30;   17.1;   91.00;   21.1;   13.8;   12.6;eor
        856;20030816;   10;   4.4;   1.8;    3;   0.0;   0;   11.500;-999;  -999;  17.0;  953.00;   19.6;   77.00;   26.7;   12.5;   11.6;eor
        856;20030817;   10;   6.5;   2.1;    3;   0.3;   4;    8.500;-999;  -999;  18.3;  953.20;   22.7;   68.00;   28.7;   16.4;   15.2;eor
        856;20030818;   10;  21.3;   3.7;    3;   2.5;   4;    6.000;-999;  -999;  17.4;  954.80;   21.2;   70.00;   27.9;   17.2;   14.3;eor
        856;20030819;   10;   8.1;   2.6;    3;   0.0;   4;    6.900;-999;  -999;  16.1;  957.30;   19.4;   73.00;   24.6;   14.9;   12.7;eor
        856;20030820;   10;  14.6;   1.9;    3;   1.9;   4;   12.000;-999;  -999;  14.6;  954.90;   21.1;   62.00;   27.9;   14.3;   12.4;eor
        856;20030821;   10;   5.8;   1.9;    3;   0.0;   0;   12.000;-999;  -999;  15.7;  953.50;   20.7;   67.00;   26.9;   13.6;   12.1;eor
        856;20030822;   10;   7.0;   2.4;    3;   0.0;   0;    9.800;-999;  -999;  16.4;  954.70;   21.5;   65.00;   26.9;   16.7;   13.6;eor
        856;20030823;   10;   6.3;   1.7;    3;   0.0;   4;   13.100;-999;  -999;  13.6;  955.00;   21.1;   58.00;   28.1;   13.7;   11.5;eor
        856;20030824;   10;   4.3;   1.8;    3;   0.0;   0;   13.100;-999;  -999;  13.7;  953.20;   19.8;   61.00;   26.4;   12.5;    9.7;eor
        856;20030825;   10;   6.0;   2.1;    3;   0.0;   0;   10.300;-999;  -999;  13.1;  950.40;   17.8;   67.00;   24.7;   11.7;    9.0;eor
        856;20030826;   10;   7.0;   1.8;    3;   0.0;   0;   10.800;-999;  -999;  12.4;  949.50;   19.7;   57.00;   26.8;   10.0;    7.1;eor
        856;20030827;   10;  10.5;   3.1;    3;   0.0;   0;   10.500;-999;  -999;  11.8;  948.10;   20.8;   49.00;   26.4;   13.6;   10.7;eor
        856;20030828;   10;  13.8;   2.2;    3;   4.7;   4;    9.200;-999;  -999;  13.7;  945.90;   20.4;   61.00;   29.1;   13.3;   10.6;eor
        856;20030829;   10;  20.3;   3.6;    3;  15.4;   4;    2.500;-999;  -999;  15.9;  942.80;   19.0;   74.00;   26.3;   13.9;   13.1;eor
        856;20030830;   10;  11.2;   3.9;    3;  12.8;   4;    1.600;-999;  -999;  13.7;  949.20;   15.8;   77.00;   19.4;   12.8;   11.3;eor
        856;20030831;   10;   9.5;   3.4;    3;  11.8;   4;    1.800;-999;  -999;  12.2;  953.30;   11.9;   88.00;   14.7;    9.1;    8.0;eor
        856;20030901;   10;  13.3;   2.5;    3;   1.1;   4;    4.200;-999;  -999;  10.6;  954.00;   11.6;   79.00;   16.0;    6.6;    5.4;eor
        856;20030902;   10;  10.7;   3.7;    3;   0.8;   4;    3.000;-999;  -999;  10.1;  958.50;   10.7;   79.00;   14.6;    5.2;    3.4;eor
        856;20030903;   10;   6.5;   2.0;    3;   0.0;   0;   12.300;-999;  -999;   8.2;  963.40;   10.0;   70.00;   16.5;    3.7;    1.9;eor
        856;20030904;   10;   6.4;   1.9;    3;   0.0;   0;   12.800;-999;  -999;   8.1;  963.90;   12.3;   60.00;   20.0;    3.9;    1.7;eor
        856;20030905;   10;   9.2;   3.2;    3;   0.0;   0;   11.500;-999;  -999;  10.1;  958.00;   13.6;   67.00;   21.3;    5.6;    3.2;eor
        856;20030906;   10;   4.4;   1.5;    3;   0.0;   0;    6.900;-999;  -999;  12.5;  955.30;   14.5;   77.00;   20.7;    7.7;    6.2;eor
        856;20030907;   10;   6.7;   2.0;    3;   0.0;   4;    7.800;-999;  -999;  13.5;  952.20;   15.8;   77.00;   21.4;   10.3;    8.2;eor
        856;20030908;   10;  10.9;   2.4;    3;   1.8;   4;    1.200;-999;  -999;  13.6;  945.70;   15.1;   80.00;   18.9;   10.5;    9.0;eor
        856;20030909;   10;   8.9;   1.7;    3;   3.9;   4;    0.000;-999;  -999;  15.4;  944.40;   14.7;   92.00;   17.8;   12.7;   12.3;eor
        856;20030910;   10;  11.0;   4.3;    3;   1.5;   4;    1.900;-999;  -999;  12.3;  951.50;   14.3;   75.00;   17.4;   12.1;   10.9;eor
        856;20030911;   10;  18.7;   6.0;    3;  15.4;   4;    0.500;-999;  -999;  11.2;  952.60;   12.1;   79.00;   14.7;    9.5;    8.7;eor
        856;20030912;   10;  15.8;   6.9;    3;  18.8;   4;    0.000;-999;  -999;  12.2;  959.80;   11.4;   90.00;   13.0;   10.3;    9.8;eor
        856;20030913;   10;   8.8;   2.9;    3;  11.2;   4;    0.300;-999;  -999;  12.5;  963.80;   11.2;   94.00;   14.4;    9.2;    8.5;eor
        856;20030914;   10;   8.8;   2.7;    3;   0.0;   0;    6.100;-999;  -999;  11.5;  964.90;   11.4;   87.00;   16.0;    6.0;    3.8;eor
        856;20030915;   10;   7.9;   3.1;    3;   0.0;   0;   12.000;-999;  -999;  10.3;  962.00;   11.1;   80.00;   17.6;    4.1;    2.2;eor
        856;20030916;   10;   3.3;   1.5;    3;   0.0;   0;   10.900;-999;  -999;  11.9;  960.30;   12.6;   83.00;   20.2;    5.7;    4.2;eor
        856;20030917;   10;   4.9;   1.8;    3;   0.0;   0;   11.700;-999;  -999;  12.2;  959.90;   14.2;   78.00;   21.6;    7.4;    5.7;eor
        856;20030918;   10;   3.5;   1.5;    3;   0.0;   0;   11.800;-999;  -999;  13.4;  958.30;   15.3;   79.00;   23.9;    8.1;    6.2;eor
        856;20030919;   10;   5.4;   1.3;    3;   0.0;   4;   11.800;-999;  -999;  14.1;  958.60;   17.5;   74.00;   25.8;   10.4;    8.4;eor
        856;20030920;   10;   4.2;   1.5;    3;   0.0;   0;   11.700;-999;  -999;  15.7;  959.50;   17.7;   80.00;   25.4;   11.4;    9.6;eor
        856;20030921;   10;   7.4;   1.8;    3;   0.0;   0;   11.300;-999;  -999;  14.9;  958.50;   18.6;   72.00;   26.3;   13.3;   10.5;eor
        856;20030922;   10;   5.3;   1.6;    3;   0.0;   0;   11.300;-999;  -999;  14.0;  950.80;   17.9;   71.00;   27.5;   11.1;    9.1;eor
        856;20030923;   10;  10.3;   3.5;    3;  17.4;   4;    1.200;-999;  -999;  12.7;  951.20;   15.0;   76.00;   19.8;   10.5;    9.8;eor
        856;20030924;   10;   7.2;   2.1;    3;   0.0;   0;    3.500;-999;  -999;  10.4;  963.10;    9.4;   89.00;   13.4;    3.7;    2.0;eor
        856;20030925;   10;   9.1;   4.4;    3;   0.0;   0;   11.500;-999;  -999;   8.8;  963.60;    8.5;   81.00;   14.5;    3.0;    1.5;eor
        856;20030926;   10;   5.7;   1.6;    3;   0.0;   4;   11.500;-999;  -999;  10.1;  957.60;   12.1;   73.00;   21.4;    3.0;    0.8;eor
        856;20030927;   10;   4.0;   1.8;    3;   0.0;   0;    9.500;-999;  -999;  11.8;  954.10;   14.4;   73.00;   21.0;    9.4;    7.4;eor
        856;20030928;   10;  14.8;   2.4;    3;   0.9;   4;    9.900;-999;  -999;  12.9;  948.30;   13.9;   83.00;   19.8;    7.6;    5.8;eor
        856;20030929;   10;   9.4;   3.3;    3;   2.9;   0;    0.800;-999;  -999;  11.8;  950.50;   11.1;   89.00;   13.3;    5.8;    4.0;eor
        856;20030930;   10;   8.0;   2.6;    3;   0.0;   0;   10.600;-999;  -999;   9.9;  951.60;    9.1;   87.00;   15.1;    3.0;    1.1;eor
        856;20031001;   10;   5.7;   2.4;    3;   0.2;   4;    3.800;-999;  -999;  12.0;  948.60;   11.4;   89.00;   17.3;    5.0;    3.1;eor
        856;20031002;   10;   6.4;   2.0;    3;   0.0;   4;    4.400;-999;  -999;  13.8;  950.00;   15.7;   78.00;   21.9;    9.2;    7.7;eor
        856;20031003;   10;  14.4;   2.7;    3;   4.5;   4;    2.700;-999;  -999;  14.0;  947.40;   13.9;   89.00;   18.3;    9.2;    7.1;eor
        856;20031004;   10;-999;   3.7;    3;  -999;-999;-999;-999;  -999;  12.9;  943.40;   12.7;   88.00;   -999;   -999;-999;eor
        856;20031005;   10;-999;-999;    3;  -999;-999;    0.000;-999;  -999;  -999;    -999;   -999;-999;   -999;   -999;-999;eor
        856;20031006;   10;  12.4;-999;    3;   0.8;   4;    5.300;-999;  -999;   7.7;  950.20;    7.2;   77.00;   10.7;    3.8;    2.3;eor
        856;20031007;   10;  19.4;   5.2;    3;  11.5;   4;    0.000;-999;  -999;   8.3;  942.80;    6.6;   86.00;   10.2;    1.5;    1.7;eor
        856;20031008;   10;  21.0;   8.4;    3;  11.4;   4;    0.000;-999;  -999;   7.4;  947.70;    5.3;   83.00;    8.3;    3.8;    3.3;eor
        856;20031009;   10;  17.1;   7.5;    3;   9.2;   4;    0.400;-999;  -999;  10.0;  951.10;    9.1;   86.00;   10.9;    7.5;    6.4;eor
        856;20031010;   10;   9.5;   3.8;    3;   0.0;   0;    0.500;-999;  -999;  11.7;  956.50;   11.7;   85.00;   14.4;    9.0;    8.8;eor
        856;20031011;   10;   6.5;   2.1;    3;   0.0;   4;    9.100;-999;  -999;  10.8;  958.80;   12.1;   78.00;   16.7;    8.0;    6.1;eor
        856;20031012;   10;   5.4;   1.9;    3;   0.8;   0;    0.000;-999;  -999;  10.4;  959.70;    8.4;   94.00;   10.1;    3.8;    1.7;eor
        856;20031013;   10;   7.2;   3.0;    3;   0.0;   0;    3.000;-999;  -999;   8.8;  958.50;    6.5;   91.00;   11.0;    2.4;    0.4;eor
        856;20031014;   10;  10.7;   4.5;    3;   0.0;   0;    7.600;-999;  -999;   6.8;  960.60;    4.5;   81.00;    9.4;    0.1;   -2.5;eor
        856;20031015;   10;  10.5;   3.6;    3;  -999;-999;   10.400;-999;  -999;   6.1;  963.00;    3.4;   79.00;    9.4;   -1.6;   -4.3;eor
        856;20031016;   10;-999;-999;    3;  -999;-999;-999;-999;  -999;   5.8;  962.50;    2.8;   79.00;   -999;   -999;-999;eor
        856;20031017;   10;  11.4;-999;    3;   0.0;   4;   10.200;-999;  -999;   5.6;  958.50;    2.3;   79.00;    7.5;   -1.7;   -5.0;eor
        856;20031018;   10;   8.4;   2.6;    3;   0.0;   0;    9.900;-999;  -999;   5.7;  949.20;    2.6;   81.00;   10.7;   -4.0;   -7.0;eor
        856;20031019;   10;   4.4;   1.7;    3;   0.4;   4;    8.000;-999;  -999;   7.0;  943.50;    4.3;   86.00;   12.4;   -1.2;   -3.9;eor
        856;20031020;   10;   4.3;   1.4;    3;   0.3;   4;    1.000;-999;  -999;   8.5;  935.50;    5.3;   95.00;    9.7;    2.4;    1.3;eor
        856;20031021;   10;  18.7;   4.2;    3;   1.5;   4;    0.000;-999;  -999;   8.1;  941.60;    5.6;   88.00;    9.3;    3.6;    2.5;eor
        856;20031022;   10;   6.5;   2.6;    3;   0.0;   4;    0.100;-999;  -999;   7.3;  947.10;    3.8;   92.00;    6.1;    0.7;   -1.2;eor
        856;20031023;   10;  12.5;   4.8;    3;   2.0;   4;    0.000;-999;  -999;   6.3;  942.50;    1.1;   95.00;    2.5;   -1.4;   -1.3;eor
        856;20031024;   10;   6.4;   2.6;    3;   0.3;   0;    0.200;-999;  -999;   4.8;  950.60;   -1.9;   91.00;   -0.1;   -4.3;   -6.6;eor
        856;20031025;   10;  11.2;   3.8;    3;   0.0;   0;    7.300;-999;  -999;   4.2;  955.70;   -0.5;   73.00;    3.9;   -5.4;   -8.5;eor
        856;20031026;   10;   8.1;   2.9;    3;   0.0;   0;    7.700;-999;  -999;   4.3;  950.90;    0.6;   70.00;    6.7;   -3.5;   -6.7;eor
        856;20031027;   10;   5.8;   2.1;    3;   0.0;   0;    9.400;-999;  -999;   4.9;  953.20;    0.1;   81.00;    6.6;   -5.3;   -8.0;eor
        856;20031028;   10;   4.3;   2.1;    3;   0.0;   0;    9.800;-999;  -999;   4.9;  952.70;    0.8;   78.00;    8.1;   -5.2;   -7.6;eor
        856;20031029;   10;   9.4;   2.8;    3;   3.5;   4;    7.700;-999;  -999;   6.3;  939.20;    4.9;   73.00;   11.8;   -1.7;   -4.1;eor
        856;20031030;   10;  14.1;   3.1;    3;   1.0;   4;    0.300;-999;  -999;   7.5;  931.90;    4.5;   90.00;    7.4;   -0.8;   -3.2;eor
        856;20031031;   10;   9.7;   3.2;    3;   0.0;   4;    2.300;-999;  -999;   7.3;  926.60;    6.6;   76.00;   12.9;   -0.9;   -3.3;eor
        856;20031101;   10;  10.6;   2.6;    3;   2.8;   4;    0.000;-999;  -999;   9.0;  933.00;    7.4;   88.00;   12.0;    5.7;    3.1;eor
        856;20031102;   10;   4.9;   1.6;    3;   0.1;   0;    5.100;-999;  -999;   9.0;  945.50;    6.3;   94.00;   10.7;    1.9;   -0.5;eor
        856;20031103;   10;  11.2;   2.7;    3;   0.0;   4;    4.700;-999;  -999;   8.1;  953.60;    8.4;   75.00;   13.8;    1.1;   -1.2;eor
        856;20031104;   10;   6.8;   2.2;    3;   0.0;   0;    8.600;-999;  -999;   7.9;  965.40;    8.5;   72.00;   13.2;    2.7;   -0.1;eor
        856;20031105;   10;   8.6;   3.2;    3;   0.0;   0;    9.100;-999;  -999;   7.5;  966.70;    4.7;   89.00;   10.4;    0.2;   -2.0;eor
        856;20031106;   10;  11.6;   2.2;    3;   0.0;   0;    0.100;-999;  -999;   6.8;  964.70;    1.6;   99.00;    3.7;   -0.4;   -2.5;eor
        856;20031107;   10;  14.4;   7.1;    3;   0.0;   4;    6.800;-999;  -999;   7.0;  961.60;    3.2;   92.00;    7.0;    0.9;   -0.9;eor
        856;20031108;   10;  12.2;   5.6;    3;   0.1;   4;    2.000;-999;  -999;   7.1;  956.10;    5.0;   81.00;    9.6;    1.1;   -1.3;eor
        856;20031109;   10;   5.3;   1.9;    3;   0.0;   4;    8.300;-999;  -999;   7.9;  959.30;    5.6;   88.00;   13.1;   -0.3;   -2.0;eor
        856;20031110;   10;   5.7;   2.5;    3;   0.0;   0;    0.000;-999;  -999;   7.0;  958.70;    1.8;  100.00;    3.0;    0.4;    0.7;eor
        856;20031111;   10;   4.5;   1.8;    3;   0.0;   0;    0.100;-999;  -999;   6.6;  957.80;    1.1;  100.00;    2.4;   -2.6;   -4.2;eor
        856;20031112;   10;   4.9;   1.8;    3;   1.5;   4;    0.000;-999;  -999;   6.3;  956.00;    0.4;  100.00;    2.0;   -0.7;   -1.8;eor
        856;20031113;   10;   8.3;   2.7;    3;   7.0;   4;    0.000;-999;  -999;   8.2;  959.60;    4.1;  100.00;    5.8;    1.3;    1.6;eor
        856;20031114;   10;   5.3;   1.9;    3;   0.6;   4;    2.000;-999;  -999;   8.4;  957.90;    4.5;   99.00;    7.5;    2.3;   -0.1;eor
        856;20031115;   10;   5.9;   2.2;    3;   0.0;   0;    6.200;-999;  -999;   8.5;  953.90;    5.4;   95.00;   10.4;    1.0;   -0.3;eor
        856;20031116;   10;   6.3;   2.7;    3;   5.8;   4;    4.400;-999;  -999;   7.3;  949.90;    2.4;  100.00;    7.5;   -1.6;   -2.7;eor
        856;20031117;   10;  13.4;   3.9;    3;   1.1;   0;    0.000;-999;  -999;   7.9;  958.40;    4.2;   96.00;    6.5;    0.0;   -2.6;eor
        856;20031118;   10;   8.1;   2.7;    3;   0.0;   4;    0.000;-999;  -999;   8.6;  961.60;    5.9;   91.00;    9.7;   -0.8;   -2.9;eor
        856;20031119;   10;   5.1;   1.6;    3;   0.0;   4;    8.400;-999;  -999;   9.7;  960.00;    7.6;   93.00;   13.1;    2.5;    0.4;eor
        856;20031120;   10;   2.9;   1.1;    3;   0.0;   4;    0.000;-999;  -999;   7.5;  955.90;    2.8;  100.00;    5.8;   -0.2;   -1.6;eor
        856;20031121;   10;   5.3;   1.7;    3;   0.0;   0;    2.400;-999;  -999;   9.7;  951.10;    6.4;   99.00;   12.8;    1.6;   -0.2;eor
        856;20031122;   10;   4.8;   2.1;    3;   0.0;   0;    4.800;-999;  -999;   9.2;  948.50;    6.7;   93.00;   12.9;    1.6;   -0.8;eor
        856;20031123;   10;   4.7;   2.7;    3;   0.0;   0;    5.000;-999;  -999;   9.0;  945.70;    7.7;   86.00;   13.5;    2.3;    0.7;eor
        856;20031124;   10;   4.8;   1.9;    3;   0.0;   0;    0.000;-999;  -999;   9.2;  944.40;    6.8;   93.00;   11.1;    1.0;   -0.7;eor
        856;20031125;   10;   3.6;   1.2;    3;   0.0;   0;    5.600;-999;  -999;   8.5;  947.00;    4.4;   99.00;   12.3;   -0.5;   -1.1;eor
        856;20031126;   10;   6.2;   1.8;    3;   0.0;   0;    0.900;-999;  -999;   7.8;  942.00;    3.5;  100.00;    5.3;    1.2;   -0.2;eor
        856;20031127;   10;   7.5;   1.6;    3;   0.0;   4;    1.000;-999;  -999;   7.2;  933.60;    2.2;  100.00;    3.9;   -1.0;   -2.5;eor
        856;20031128;   10;  12.7;   5.3;    3;   9.4;   4;    0.000;-999;  -999;   7.9;  941.00;    3.6;  100.00;    5.4;    1.8;    1.5;eor
        856;20031129;   10;  12.2;   4.1;    3;   0.0;   0;    0.000;-999;  -999;   7.0;  948.90;    2.2;   98.00;    4.6;   -2.3;   -4.4;eor
        856;20031130;   10;   6.5;   2.1;    3;   0.0;   0;    4.100;-999;  -999;   6.8;  947.80;    1.6;   98.00;    8.2;   -2.9;   -5.0;eor
        856;20031201;   10;   6.3;   3.5;    3;   0.0;   0;    5.600;-999;  -999;   7.7;  944.60;    3.4;   97.00;    9.7;   -0.9;   -1.8;eor
        856;20031202;   10;   5.9;   3.0;    3;   0.0;   0;    0.400;-999;  -999;   9.1;  949.60;    5.9;   98.00;   10.4;    2.3;    0.8;eor
        856;20031203;   10;   6.9;   2.6;    3;   0.0;   0;    2.800;-999;  -999;   8.2;  955.10;    4.2;   99.00;    8.4;    1.7;    0.2;eor
        856;20031204;   10;   6.0;   1.8;    3;   0.0;   0;    0.000;-999;  -999;   6.5;  957.10;    0.9;  100.00;    1.8;    0.3;    0.6;eor
        856;20031205;   10;   6.0;   1.9;    3;   0.0;   0;    0.000;-999;  -999;   6.6;  961.20;    1.1;  100.00;    2.0;    0.0;    0.3;eor
        856;20031206;   10;  12.0;   3.7;    3;   7.7;   4;    1.200;-999;  -999;   6.5;  956.00;    0.7;  100.00;    5.7;   -4.2;   -6.9;eor
        856;20031207;   10;   9.0;   2.8;    3;   0.1;   0;    6.100;-999;  -999;   4.8;  961.90;   -3.3;  100.00;   -0.9;   -7.5;   -9.9;eor
        856;20031208;   10;   6.0;   2.3;    3;   0.0;   0;    7.800;-999;  -999;   4.1;  960.50;   -4.4;   94.00;    1.1;   -9.0;  -11.8;eor
        856;20031209;   10;   7.2;   2.6;    3;   0.0;   0;    7.700;-999;  -999;   5.0;  953.60;   -2.1;   94.00;    2.3;   -6.9;   -8.7;eor
        856;20031210;   10;  10.4;   3.5;    3;   0.0;   0;    7.700;-999;  -999;   5.0;  950.40;    3.4;   66.00;   10.1;   -1.4;   -4.2;eor
        856;20031211;   10;   4.5;   1.3;    3;   0.4;   4;    0.800;-999;  -999;   6.3;  954.10;    0.9;   95.00;    5.4;   -2.1;   -4.7;eor
        856;20031212;   10;  12.6;   2.8;    3;   0.0;   4;    0.000;-999;  -999;   7.7;  958.00;    4.1;   94.00;    6.4;   -0.7;   -2.9;eor
        856;20031213;   10;   8.1;   2.3;    3;   2.8;   4;    0.100;-999;  -999;   6.9;  955.10;    4.0;   86.00;    8.3;   -1.3;   -3.4;eor
        856;20031214;   10;  24.8;   6.7;    3;   7.9;   4;    0.000;-999;  -999;   8.4;  945.40;    5.3;   93.00;   10.3;    2.7;    1.7;eor
